name,address,show,lat,lng
홍보각,서울 중구 동호로 287,수요미식회,37.5605989670195,127.002135954676
함흥에겨울냉면,서울 중구 동호로24길 21,수요미식회,37.5601980166294,127.005238108764
만나손칼국수,서울 중구 동호로31길 29,수요미식회,37.5631809670588,127.001130152791
오장동흥남집 본점,서울 중구 마른내로 114,수요미식회,37.5643414545526,127.000542051645
평래옥,서울 중구 마른내로 21-1,수요미식회,37.5649105842504,126.990388102778
명동교자,서울 중구 명동10길 29,수요미식회,37.562573201873,126.985755097262
명동 영양센터,서울 중구 명동2길 52,수요미식회,37.5611114383997,126.983123103544
명동돈가스,서울 중구 명동3길 8,수요미식회,37.5640274873951,126.983575304265
육통령 명동본점,서울 중구 명동8나길 37-2,수요미식회,37.5611608614133,126.982833799205
하동관 명동본점,서울 중구 명동9길 12,수요미식회,37.5644336698671,126.98503102565
타지 명동점,서울 중구 명동길 73,수요미식회,37.5643902978361,126.986231381248
영덕회식당,서울 중구 무교로 32,수요미식회,37.5687660094097,126.97956155404
필동면옥,서울 중구 서애로 26,수요미식회,37.5603931606505,126.997004329544
풍년닭도리탕,서울 중구 세종대로14길 17-5,수요미식회,37.5630828214858,126.977706647884
대복,서울 중구 세종대로14길 22,수요미식회,37.5627998606316,126.977930950651
신성식당,서울 중구 세종대로14길 22-3,수요미식회,37.5626208574388,126.978064108081
홍연,서울 중구 소공로 106,수요미식회,37.5644841324893,126.980184460247
더 플라자 도원,서울 중구 소공로 119,수요미식회,37.5646641418657,126.978090221167
을지로 뱅뱅골뱅이,서울 중구 수표로 43-2,수요미식회,37.5651701068975,126.98974221833
녁,서울 중구 수표로 65,수요미식회,37.5670710889596,126.989409063096
안동장,서울 중구 을지로 124,수요미식회,37.5661128743674,126.991579946841
이나니와요스케 시청점,서울 중구 을지로 6,수요미식회,37.5653821677485,126.979208538495
조선옥,서울 중구 을지로15길 6-5,수요미식회,37.5667960482466,126.993638013279
산수갑산,서울 중구 을지로20길 24,수요미식회,37.5654116565534,126.995323167195
남포면옥,서울 중구 을지로3길 24,수요미식회,37.5671463662203,126.981675952718
안즈,서울 중구 을지로5길 19,수요미식회,37.5669394038707,126.98414050544
평안도족발집,서울 중구 장충단로 174-6,수요미식회,37.5602620387297,127.00604939208
우래옥,서울 중구 창경궁로 62-29,수요미식회,37.568218524634,126.998714470746
은주정,서울 중구 창경궁로8길 32,수요미식회,37.5686824540468,126.999757313391
목멱산방,서울 중구 퇴계로20길 71,수요미식회,37.5581161015051,126.986887946092
사랑방칼국수,서울 중구 퇴계로27길 46,수요미식회,37.5632731870055,126.991337371016
동원집,서울 중구 퇴계로27길 48,수요미식회,37.5633404921113,126.991346531232
충무로쭈꾸미불고기,서울 중구 퇴계로31길 11,수요미식회,37.5617620959161,126.992203055689
옥경이네건생선,서울 중구 퇴계로85길 7,수요미식회,37.5661001157126,127.019535484292
재구네닭발,서울 중구 퇴계로86길 26,수요미식회,37.5644043344247,127.019634759128
무화잠,서울 강남구 강남대로 292,수요미식회,37.4893966741997,127.032205066703
엘피노323,서울 강남구 강남대로 652,수요미식회,37.5195659036492,127.019091004701
닭한마리감자탕,서울 강남구 강남대로152길 14,수요미식회,37.5171506735807,127.020699344217
마산옥,서울 강남구 강남대로152길 9,수요미식회,37.5172622982684,127.020235035246
해남집,서울 강남구 강남대로160길 16,수요미식회,37.5193234435328,127.020176091348
국미당,서울 강남구 남부순환로359길 19,수요미식회,37.4861494496599,127.036221796355
현우동,서울 강남구 논현로149길 53,수요미식회,37.5170391628622,127.024306787439
삐아프,서울 강남구 논현로175길 109,수요미식회,37.5223173108567,127.020612195958
산호,서울 강남구 논현로175길 111,수요미식회,37.5223269884504,127.020399866167
한추,서울 강남구 논현로175길 68,수요미식회,37.5240817556959,127.023448636065
고래불,서울 강남구 논현로79길 62,수요미식회,37.4962758238801,127.033957316936
이도곰탕 본점,서울 강남구 논현로94길 29-5,수요미식회,37.503350683906,127.038433980546
바랗,서울 강남구 도산대로 309,수요미식회,37.5223481959895,127.035187694418
우나스,서울 강남구 도산대로 318,수요미식회,37.5218417619334,127.036895154956
호무랑,서울 강남구 도산대로 442,수요미식회,37.5233111622682,127.044119009562
새벽집 청담동점,서울 강남구 도산대로101길 6,수요미식회,37.5255635894763,127.052868425711
듀자미,서울 강남구 도산대로11길 28,수요미식회,37.5193442696835,127.022592654035
네기다이닝라운지,서울 강남구 도산대로15길 18,수요미식회,37.5194829189133,127.024038696221
카카오빈,서울 강남구 도산대로17길 43,수요미식회,37.521270690757,127.023583276135
우시야 본점,서울 강남구 도산대로27길 16,수요미식회,37.5208409446245,127.027593282658
우정양곱창,서울 강남구 도산대로30길 23,수요미식회,37.5184345618282,127.030108693825
스시선수,서울 강남구 도산대로45길 6,수요미식회,37.5228755284276,127.036456402999
갓포아키,서울 강남구 도산대로45길 8-3,수요미식회,37.5230166054488,127.036228526084
리틀넥 청담,서울 강남구 도산대로51길 17,수요미식회,37.524213555916,127.037766602443
노티드 청담,서울 강남구 도산대로53길 15,수요미식회,37.5241916888758,127.038241721129
오아시스,서울 강남구 도산대로55길 20,수요미식회,37.5247769123574,127.040603772323
스시마츠모토,서울 강남구 도산대로75길 5,수요미식회,37.5245959085667,127.04599020346
영천영화 청담점,서울 강남구 도산대로90길 3,수요미식회,37.523959970849,127.049578728066
옛골,서울 강남구 봉은사로24길 12,수요미식회,37.505931478135,127.032591387748
삼정하누,서울 강남구 봉은사로26길 12,수요미식회,37.5060777582093,127.033070877086
지니전복죽,서울 강남구 봉은사로30길 59,수요미식회,37.503692720318,127.036687513846
대가 역삼점,서울 강남구 봉은사로4길 22,수요미식회,37.5033957943852,127.026393485443
비야게레로,서울 강남구 봉은사로78길 12,수요미식회,37.5119595614492,127.052782480959
외고집설렁탕,서울 강남구 삼성로 555,수요미식회,37.5110163357276,127.053900663553
청담,서울 강남구 삼성로145길 14,수요미식회,37.5225196168443,127.04718724719
오동도,서울 강남구 삼성로71길 7,수요미식회,37.5021276273398,127.058313488007
남도사계 고운님,서울 강남구 삼성로81길 22,수요미식회,37.5043335543465,127.05590048794
평가옥 삼성점,서울 강남구 삼성로95길 37,수요미식회,37.5070042796734,127.052842667263
청국장서갈비,서울 강남구 선릉로 420,수요미식회,37.5024968609524,127.050272610094
토말,서울 강남구 선릉로121길 13,수요미식회,37.5136936431118,127.041210146181
스위츠플래닛,서울 강남구 선릉로131길 23,수요미식회,37.5172119718613,127.03909150304
대가방,서울 강남구 선릉로145길 13,수요미식회,37.5211553001199,127.038549558779
현대정육식당,서울 강남구 선릉로146길 5,수요미식회,37.5219209771471,127.040157426174
옛날집,서울 강남구 선릉로148길 38,수요미식회,37.5227034395703,127.042637520844
청담골,서울 강남구 선릉로148길 48,수요미식회,37.5227679418531,127.043405669306
레스쁘아 뒤 이부,서울 강남구 선릉로152길 33,수요미식회,37.5245580941157,127.042300440704
루비떡볶이,서울 강남구 선릉로153길 21,수요미식회,37.5246295912402,127.037633322561
이치에,서울 강남구 선릉로155길 23-3,수요미식회,37.5253756052581,127.037683021073
몽고네,서울 강남구 선릉로155길 5,수요미식회,37.5251523215424,127.039115895714
오통영 청담점,서울 강남구 선릉로158길 10,수요미식회,37.5254318588233,127.04084203546
갓포이든,서울 강남구 선릉로158길 10,수요미식회,37.5254318588233,127.04084203546
파이어벨,서울 강남구 선릉로72길 13,수요미식회,37.5003911830955,127.05220504075
농민백암순대 본점,서울 강남구 선릉로86길 40-4,수요미식회,37.5037329376349,127.052982069884
GOO STK 528,서울 강남구 압구정로 108,수요미식회,37.5228889090644,127.020600022676
대감왕족발,서울 강남구 압구정로 216,수요미식회,37.5280853233349,127.031024642567
장스테이크하우스,서울 강남구 압구정로 314,수요미식회,37.5287308923987,127.035797311464
뉴만두집,서울 강남구 압구정로 338,수요미식회,37.5279245130015,127.038877956425
한일관 압구정점,서울 강남구 압구정로38길 14,수요미식회,37.527783181798,127.032497263908
우텐더,서울 강남구 압구정로42길 25-10,수요미식회,37.5269965551744,127.035793428168
백곰막걸리,서울 강남구 압구정로48길 39,수요미식회,37.525941356205,127.037076709218
개화옥,서울 강남구 압구정로50길 7,수요미식회,37.5277407116971,127.038593901018
코지마,서울 강남구 압구정로60길 21,수요미식회,37.5258745790206,127.041962137436
볼트스테이크하우스,서울 강남구 압구정로72길 22,수요미식회,37.5250065262292,127.044974006296
마코토 청담점,서울 강남구 압구정로80길 37,수요미식회,37.5243756273018,127.043577647832
양식당더램키친,서울 강남구 압구정로8길 5,수요미식회,37.523023925535,127.021354033675
꽃새우영번지,서울 강남구 언주로 536,수요미식회,37.5061725497664,127.04134749828
짱이네 산곰장어,서울 강남구 언주로 605,수요미식회,37.5093848223642,127.037255365964
피자아이코닉,서울 강남구 언주로 615,수요미식회,37.5106397134921,127.036186123171
한성칼국수,서울 강남구 언주로148길 14,수요미식회,37.5206301397046,127.036162554013
투뿔등심,서울 강남구 언주로148길 19,수요미식회,37.5210517469492,127.036071016051
자연석돌구이,서울 강남구 언주로148길 9,수요미식회,37.5206418316433,127.035339266747
저스트스테이크,서울 강남구 언주로152길 11-7,수요미식회,37.5231487907475,127.034392804844
스시코마츠,서울 강남구 언주로165길 7-10,수요미식회,37.5252108008908,127.03224183706
탬파,서울 강남구 언주로168길 5,수요미식회,37.5266163122588,127.034032607667
대치정육식당,서울 강남구 역삼로 450,수요미식회,37.5022251407478,127.056407268867
봉화전2,서울 강남구 영동대로106길 41,수요미식회,37.5142518007581,127.064415875965
뜨락,서울 강남구 영동대로142길 13-3,수요미식회,37.524414841696,127.05555120075
대우부대찌개,서울 강남구 테헤란로25길 34,수요미식회,37.5027507897379,127.035271910674
미쓰양꼬치,서울 강남구 테헤란로64길 26,수요미식회,37.5031429702418,127.051531444143
반룡산,서울 강남구 테헤란로78길 26,수요미식회,37.5044663175718,127.055805020517
동경전통육개장,서울 강남구 테헤란로7길 22,수요미식회,37.500722082344,127.030768815378
진미평양냉면,서울 강남구 학동로 305-3,수요미식회,37.5161452524981,127.036042298778
삼성원조양곱창,서울 강남구 학동로101길 7,수요미식회,37.5209221868854,127.057637393786
대삼식당,서울 강남구 학동로41길 23,수요미식회,37.5174902364919,127.036153686218
리틀앤머치,서울 강남구 학동로56길 49,수요미식회,37.5140269064663,127.043521182563
논현양꼬치,서울 강남구 학동로6길 37,수요미식회,37.5099257078243,127.025716138998
화구닭발,서울 강동구 구천면로 354-1,수요미식회,37.5501712779405,127.138008429274
멘야세븐,서울 강동구 양재대로112길 45,수요미식회,37.5364235983896,127.142309622939
셀프하우스,서울 강동구 올림픽로 572,수요미식회,37.5325527506318,127.121818623477
고모네원조콩탕황태탕,서울 강동구 풍성로57길 13,수요미식회,37.5296598239401,127.135931383541
제주아줌마집,서울 강동구 풍성로58길 34,수요미식회,37.5274828128239,127.1351570109
멘야하나비,서울 송파구 백제고분로45길 38,수요미식회,37.5109164436053,127.107722449185
남경막국수,서울 송파구 백제고분로7길 52-29,수요미식회,37.5094744342218,127.085150160022
미타우동,서울 송파구 삼전로12길 4,수요미식회,37.5064016245817,127.090395718726
코스모스시,서울 송파구 삼전로7길 15,수요미식회,37.5054530509001,127.086908334954
주은감자탕,서울 송파구 삼학사로 71,수요미식회,37.5036784041247,127.096792714937
송파나루,서울 송파구 석촌호수로 234,수요미식회,37.5076453754084,127.102735192556
툇마루밥상,서울 송파구 송파대로22길 11,수요미식회,37.4879211374039,127.123139942175
옹아리벌교꼬막과 찜마을,서울 송파구 송파대로30길 11,수요미식회,37.4947814982071,127.118465891551
모꼬지에,서울 송파구 송파대로36길 5-13,수요미식회,37.5004721433383,127.112304449933
봉피양 방이점,서울 송파구 양재대로71길 1-4,수요미식회,37.5100103788551,127.126208782469
벽제갈비 방이본점,서울 송파구 양재대로71길 1-4,수요미식회,37.5100103788551,127.126208782469
마시리 벌교참꼬막,서울 송파구 양재대로72길 15,수요미식회,37.5093643015493,127.129096588722
서두산딤섬 2호점,서울 송파구 올림픽로32길 18-23,수요미식회,37.5138506092525,127.108164290678
차돌소풍,서울 서초구 강남대로47길 30,수요미식회,37.4885726480123,127.030017214527
시골야채된장,서울 서초구 강남대로69길 11,수요미식회,37.5014754863397,127.024267022096
한성돈까스,서울 서초구 강남대로97길 10,수요미식회,37.5147588693048,127.019094304612
먹거리양곱창,서울 서초구 강남대로99길 35,수요미식회,37.5147783722949,127.017671022342
반포치킨,서울 서초구 고무래로8길 5,수요미식회,37.5022994123256,127.010470836763
레프레미스,서울 서초구 남부순환로337길 36,수요미식회,37.4843489302432,127.020638507033
영동족발,서울 서초구 남부순환로358길 8,수요미식회,37.4845842002925,127.037999348618
소호정 본점,서울 서초구 논현로 27,수요미식회,37.4732544154171,127.048680840995
줄라이,서울 서초구 동광로 164,수요미식회,37.4947280892913,126.999977383666
도우룸,서울 서초구 동광로 99,수요미식회,37.493836355442,126.993345335831
양양메밀막국수,서울 서초구 동광로15길 10,수요미식회,37.492513372807,126.988276943125
주,서울 서초구 동광로19길 16,수요미식회,37.4932094113094,126.989338084331
버거그루72,서울 서초구 동광로39길 79,수요미식회,37.4984765462412,126.999514176857
라디치,서울 서초구 동광로39길 79,수요미식회,37.4984765462412,126.999514176857
참숯닭,서울 서초구 동산로6길 37,수요미식회,37.46967214196,127.044666702625
메종엠오,서울 서초구 방배로26길 22,수요미식회,37.4893112657139,126.994094057735
서호김밥,서울 서초구 방배중앙로 141-1,수요미식회,37.4916768903162,126.986695691024
이수통닭,서울 서초구 방배천로 92,수요미식회,37.484573287516,126.983403101465
마얘,서울 서초구 사평대로22길 14,수요미식회,37.4989604535524,126.99760965781
스시고,서울 서초구 사평대로22길 15,수요미식회,37.4989300949905,126.997890569389
라싸브어,서울 서초구 서래로 24,수요미식회,37.4970716878334,126.998453333646
브루클린더버거조인트,서울 서초구 서래로2길 27,수요미식회,37.4961065393551,126.999741716715
톰볼라,서울 서초구 서래로7길 16,수요미식회,37.4988635925062,126.997471806738
로리스 더 프라임 립,서울 서초구 서초대로 411,수요미식회,37.4981083450113,127.025922653572
호왕,서울 서초구 서초대로 91,수요미식회,37.4875540120853,126.992227735447
서귀포오분작뚝배기,서울 서초구 서초대로46길 25,수요미식회,37.4914087713325,127.010402714152
미나미,서울 서초구 서초대로58길 31-2,수요미식회,37.4933375277749,127.018115234773
하레,서울 서초구 서초중앙로28길 16,수요미식회,37.4968903865393,127.014822607421
스시효,서울 서초구 신반포로33길 27,수요미식회,37.5103682208246,127.010044199688
강남따로국밥,서울 서초구 신반포로47길 118,수요미식회,37.5155681940207,127.018825754067
해성식당,서울 강서구 까치산로 193-13,수요미식회,37.5544498556697,126.853839614814
고성막국수,서울 강서구 방화대로49길 6-7,수요미식회,37.5774423477276,126.816128838129
예진닭한마리산낙지,서울 강서구 화곡로58길 33,수요미식회,37.5528740919913,126.852744043938
남도음식전문점,서울 관악구 관악로28길 7,수요미식회,37.4854051063051,126.956506393475
갯바위,서울 관악구 남부순환로216길 13,수요미식회,37.4808785531619,126.949121625464
남도포장마차,서울 관악구 청룡2길 3,수요미식회,37.4812117661812,126.945920747563
논밭골,서울 관악구 청룡길 30,수요미식회,37.4804825842774,126.945930883191
해밀손칼국수,서울 관악구 청림6길 20,수요미식회,37.4867001808408,126.959187200407
미림분식,서울 관악구 호암로 553,수요미식회,37.4670743790165,126.931346513518
강촌숯불닭갈비 본점,서울 구로구 공원로6나길 35-2,수요미식회,37.5044324804593,126.891714600611
만두라,서울 금천구 시흥대로 97,수요미식회,37.4446821230267,126.901072369386
애플하우스,서울 동작구 동작대로27다길 29,수요미식회,37.4862850569156,126.980662610028
상도실내포장마차,서울 동작구 상도로 288,수요미식회,37.5018194033493,126.948492423252
서일순대국,서울 동작구 여의대방로22길 20,수요미식회,37.4974611469747,126.92093867558
사이공리,서울 동작구 장승배기로 151-1,수요미식회,37.5112518924065,126.940003061663
금정,서울 양천구 목동동로14길 7-1,수요미식회,37.5244860085804,126.872390652143
옥천집,서울 양천구 목동로21길 4,수요미식회,37.5255225208373,126.863291920019
안동돼지갈비,서울 양천구 목동중앙북로7가길 43,수요미식회,37.5494958799164,126.86510155185
별미볶음점 2호점,서울 영등포구 국제금융로6길 30,수요미식회,37.5217236269281,126.926603815659
신복촌,서울 영등포구 국제금융로8길 19,수요미식회,37.5207615513454,126.929136630611
다미,서울 영등포구 국제금융로8길 34,수요미식회,37.520236283731,126.927238179699
당산오돌 본점,서울 영등포구 국회대로37길 6,수요미식회,37.5275625288744,126.899817341967
정인면옥,서울 영등포구 국회대로76길 10,수요미식회,37.5306561597093,126.921557576182
대관원,서울 영등포구 당산로37길 1,수요미식회,37.5294124502066,126.897906297847
호수삼계탕,서울 영등포구 도림로 274-1,수요미식회,37.5026522880225,126.904472543578
원조마늘통닭,서울 영등포구 도림로 469-1,수요미식회,37.5158664469409,126.89117380066
사계천면관,서울 영등포구 디지털로37가길 1,수요미식회,37.4899373803571,126.898323808367
당산마루 능이버섯삼계탕,서울 영등포구 선유로54길 9,수요미식회,37.5361472067901,126.899748268402
삼거리먼지막순대국,서울 영등포구 시흥대로185길 11,수요미식회,37.491720153466,126.907241817617
길풍식당,서울 영등포구 양평로 118,수요미식회,37.5378376344984,126.894643881557
희정식당,서울 영등포구 여의나루로 117,수요미식회,37.526230418785,126.931053635796
대문점,서울 영등포구 영중로10길 30,수요미식회,37.5186045707693,126.908575915427
남도마루 여의도동점,서울 영등포구 은행로 3,수요미식회,37.5275117444834,126.919665809662
패트릭스와플,서울 영등포구 의사당대로 108,수요미식회,37.5210144173791,126.923991634451
